Id,Name,IsMandatory,IsProhibited,CanonicalName,Aliases,IsActive,IsCondiment,GeneratedAliasCount,ReviewSuggested
883aee77-e33d-4782-99b7-51f823915526,Pita Ekmeği,f,f,Pita Ekmeği,"[""Pita Ekmeği"", ""pita-ekmeği"", ""pitaekmeği"", ""pita-ekmegi"", ""pita ekmegi"", ""pitaekmegi"", ""pita bread"", ""pita-bread"", ""pitabread"", ""pita"", ""pide ekmeği"", ""pide-ekmeği"", ""pideekmeği"", ""pide-ekmegi"", ""pide ekmegi"", ""pideekmegi"", ""lavaş"", ""lavas"", ""yufka"", ""phyllo""]",t,f,20,False
8a8679d4-1172-4b68-be3f-f237ab76331f,Çavdar Ekmeği,f,f,Çavdar Ekmeği,"[""Çavdar Ekmeği"", ""çavdar-ekmeği"", ""çavdarekmeği"", ""cavdar-ekmegi"", ""cavdar ekmegi"", ""cavdarekmegi"", ""rye bread"", ""rye-bread"", ""ryebread"", ""siyah ekmek"", ""siyah-ekmek"", ""siyahekmek"", ""black bread"", ""black-bread"", ""blackbread""]",t,f,15,False
911fe888-ab40-40a6-9eb8-13b94d90f76a,Yeşil Çay,f,f,Yeşil Çay,"[""Yeşil Çay"", ""yeşil-çay"", ""yeşilçay"", ""yesil-cay"", ""yesil cay"", ""yesilcay"", ""green tea"", ""green-tea"", ""greentea"", ""matcha çayı"", ""matcha-çayı"", ""matchaçayı"", ""matcha-cayi"", ""matcha cayi"", ""matchacayi""]",t,f,15,False
47a3246a-a468-4e9e-864b-b3320c4957bd,Tuz,f,f,Tuz,"[""Tuz"", ""salt"", ""kaya tuzu"", ""kaya-tuzu"", ""kayatuzu"", ""deniz tuzu"", ""deniz-tuzu"", ""deniztuzu"", ""iyotlu tuz"", ""iyotlu-tuz"", ""iyotlutuz""]",t,t,11,False
796cd233-2e9b-4ab5-a13d-ba18a2e5ff9d,Karabiber,f,f,Karabiber,"[""Karabiber"", ""black pepper"", ""black-pepper"", ""blackpepper"", ""taze öğütülmüş biber"", ""taze-öğütülmüş-biber"", ""tazeöğütülmüşbiber"", ""taze-ogutulmus-biber"", ""taze ogutulmus biber"", ""tazeogutulmusbiber"", ""siyah biber"", ""siyah-biber"", ""siyahbiber""]",t,t,13,False
438d7fb8-aafd-4745-9cc3-65c6e384050f,Nane,f,f,Nane,"[""Nane"", ""mint"", ""taze nane"", ""taze-nane"", ""tazenane"", ""kurutulmuş nane"", ""kurutulmuş-nane"", ""kurutulmuşnane"", ""kurutulmus-nane"", ""kurutulmus nane"", ""kurutulmusnane""]",t,t,11,False
936e9acc-9a1f-4501-b667-f6ac6804909b,Kaşar Peyniri,f,f,Kaşar Peyniri,"[""Kaşar Peyniri"", ""kaşar-peyniri"", ""kaşarpeyniri"", ""kasar-peyniri"", ""kasar peyniri"", ""kasarpeyniri"", ""kasar cheese"", ""kasar-cheese"", ""kasarcheese"", ""yellow cheese"", ""yellow-cheese"", ""yellowcheese"", ""kashar cheese"", ""kashar-cheese"", ""kasharcheese"", ""kasseri cheese"", ""kasseri-cheese"", ""kassericheese"", ""eski kaşar"", ""eski-kaşar"", ""eskikaşar"", ""eski-kasar"", ""eski kasar"", ""eskikasar"", ""taze kaşar"", ""taze-kaşar"", ""tazekaşar"", ""taze-kasar"", ""taze kasar"", ""tazekasar"", ""kaşar"", ""kasar""]",t,f,32,False
95f379e8-e45b-403b-8f85-3af57e6469cc,Bıldırcın Yumurtası,f,f,Bıldırcın Yumurtası,"[""Bıldırcın Yumurtası"", ""bıldırcın-yumurtası"", ""bıldırcınyumurtası"", ""bildircin-yumurtasi"", ""bildircin yumurtasi"", ""bildircinyumurtasi"", ""quail egg"", ""quail-egg"", ""quailegg"", ""quail eggs"", ""quail-eggs"", ""quaileggs"", ""bıldırcın yumurtaları"", ""bıldırcın-yumurtaları"", ""bıldırcınyumurtaları"", ""bildircin-yumurtalari"", ""bildircin yumurtalari"", ""bildircinyumurtalari""]",t,f,18,False
99960799-6868-4027-85b9-457bb175fbfd,Dana Kıyma,f,f,Dana Kıyma,"[""Dana Kıyma"", ""dana-kıyma"", ""danakıyma"", ""dana-kiyma"", ""dana kiyma"", ""danakiyma"", ""ground beef"", ""ground-beef"", ""groundbeef"", ""minced beef"", ""minced-beef"", ""mincedbeef"", ""beef mince"", ""beef-mince"", ""beefmince"", ""yağlı kıyma"", ""yağlı-kıyma"", ""yağlıkıyma"", ""yagli-kiyma"", ""yagli kiyma"", ""yaglikiyma"", ""kıyma"", ""kiyma"", ""mince"", ""yağsız dana kıyma"", ""yağsız-dana-kıyma"", ""yağsızdanakıyma"", ""yagsiz-dana-kiyma"", ""yagsiz dana kiyma"", ""yagsizdanakiyma""]",t,f,30,False
a0313c03-383c-4f8d-a425-460ab8a5c990,Ahtapot,f,f,Ahtapot,"[""Ahtapot"", ""octopus"", ""taze ahtapot"", ""taze-ahtapot"", ""tazeahtapot""]",t,f,5,False
9d277685-adaf-4415-a4ef-7b0b8f4fb6c8,Tam Buğday Makarnası,f,f,Tam Buğday Makarnası,"[""Tam Buğday Makarnası"", ""tam-buğday-makarnası"", ""tambuğdaymakarnası"", ""tam-bugday-makarnasi"", ""tam bugday makarnasi"", ""tambugdaymakarnasi"", ""whole wheat pasta"", ""whole-wheat-pasta"", ""wholewheatpasta"", ""wholegrain pasta"", ""wholegrain-pasta"", ""wholegrainpasta"", ""whole grain pasta"", ""whole-grain-pasta"", ""tam tahıl makarna"", ""tam-tahıl-makarna"", ""tamtahılmakarna"", ""tam-tahil-makarna"", ""tam tahil makarna"", ""tamtahilmakarna""]",t,f,20,False
9e65a94d-6f55-4c53-b6e2-77130745e031,Süzme Yoğurt,f,f,Süzme Yoğurt,"[""Süzme Yoğurt"", ""süzme-yoğurt"", ""süzmeyoğurt"", ""suzme-yogurt"", ""suzme yogurt"", ""suzmeyogurt"", ""strained yogurt"", ""strained-yogurt"", ""strainedyogurt"", ""strained yoghurt"", ""strained-yoghurt"", ""strainedyoghurt"", ""greek yogurt"", ""greek-yogurt"", ""greekyogurt"", ""greek yoghurt"", ""greek-yoghurt"", ""greekyoghurt"", ""süzme yogurt"", ""süzme-yogurt"", ""süzmeyogurt"", ""krem yoğurt"", ""krem-yoğurt"", ""kremyoğurt"", ""krem-yogurt"", ""krem yogurt"", ""kremyogurt"", ""koyun yoğurdu"", ""koyun-yoğurdu"", ""koyunyoğurdu"", ""koyun-yogurdu"", ""koyun yogurdu"", ""koyunyogurdu""]",t,f,33,False
646785fd-8f20-41a2-a244-a787ebcbd05e,Ahududu,f,f,Ahududu,"[""Ahududu"", ""raspberry"", ""raspberries"", ""frambuaz"", ""taze ahududu"", ""taze-ahududu"", ""tazeahududu""]",t,f,7,False
ac3390a3-1a48-4a2c-97db-83d31d2a93c7,Üzüm,f,f,Üzüm,"[""Üzüm"", ""uzum"", ""grape"", ""grapes"", ""kırmızı üzüm"", ""kırmızı-üzüm"", ""kırmızıüzüm"", ""kirmizi-uzum"", ""kirmizi uzum"", ""kirmiziuzum"", ""red grape"", ""red-grape"", ""redgrape"", ""yeşil üzüm"", ""yeşil-üzüm"", ""yeşilüzüm"", ""yesil-uzum"", ""yesil uzum"", ""yesiluzum"", ""green grape"", ""green-grape"", ""greengrape"", ""çekirdeksiz üzüm"", ""çekirdeksiz-üzüm"", ""çekirdeksizüzüm"", ""cekirdeksiz-uzum"", ""cekirdeksiz uzum"", ""cekirdeksizuzum""]",t,f,28,False
ae301e15-ed3e-4c02-b944-518765afbebf,Meyveli Yoğurt,f,f,Meyveli Yoğurt,"[""Meyveli Yoğurt"", ""meyveli-yoğurt"", ""meyveliyoğurt"", ""meyveli-yogurt"", ""meyveli yogurt"", ""meyveliyogurt"", ""fruit yogurt"", ""fruit-yogurt"", ""fruityogurt"", ""fruit yoghurt"", ""fruit-yoghurt"", ""fruityoghurt"", ""aromalı yoğurt"", ""aromalı-yoğurt"", ""aromalıyoğurt"", ""aromali-yogurt"", ""aromali yogurt"", ""aromaliyogurt"", ""çilekli yoğurt"", ""çilekli-yoğurt"", ""çilekliyoğurt"", ""cilekli-yogurt"", ""cilekli yogurt"", ""cilekliyogurt""]",t,f,24,False
b267fd2c-6fb1-4f15-a488-c15f3e8ac8d1,Pirinç,f,f,Pirinç,"[""Pirinç"", ""pirinc"", ""rice"", ""white rice"", ""white-rice"", ""whiterice"", ""beyaz pirinç"", ""beyaz-pirinç"", ""beyazpirinç"", ""beyaz-pirinc"", ""beyaz pirinc"", ""beyazpirinc"", ""uzun taneli pirinç"", ""uzun-taneli-pirinç"", ""uzuntanelipirinç"", ""uzun-taneli-pirinc"", ""uzun taneli pirinc"", ""uzuntanelipirinc"", ""jasmine pirinç"", ""jasmine-pirinç"", ""jasminepirinç"", ""jasmine-pirinc"", ""jasmine pirinc"", ""jasminepirinc""]",t,f,24,False
b2887109-8b12-47fd-bd7b-265c8f11ba53,Siyah Çay,f,f,Siyah Çay,"[""Siyah Çay"", ""siyah-çay"", ""siyahçay"", ""siyah-cay"", ""siyah cay"", ""siyahcay"", ""black tea"", ""black-tea"", ""blacktea"", ""demlenmiş çay"", ""demlenmiş-çay"", ""demlenmişçay"", ""demlenmis-cay"", ""demlenmis cay"", ""demlenmiscay"", ""çay"", ""cay"", ""tea""]",t,f,18,False
b50c3dc8-2d4d-4bdb-92a6-7722f675660c,Tavuk But,f,f,Tavuk But,"[""Tavuk But"", ""tavuk-but"", ""tavukbut"", ""chicken thigh"", ""chicken-thigh"", ""chickenthigh"", ""chicken leg"", ""chicken-leg"", ""chickenleg"", ""tavuk bacağı"", ""tavuk-bacağı"", ""tavukbacağı"", ""tavuk-bacagi"", ""tavuk bacagi"", ""tavukbacagi"", ""bütçe bud"", ""bütçe-bud"", ""bütçebud"", ""butce-bud"", ""butce bud"", ""butcebud""]",t,f,21,False
b621d391-a2ff-4949-811e-fc8403a57d1e,Protein Tozu,f,f,Protein Tozu,"[""Protein Tozu"", ""protein-tozu"", ""proteintozu"", ""protein powder"", ""protein-powder"", ""proteinpowder"", ""whey protein"", ""whey-protein"", ""wheyprotein"", ""whey"", ""çikolatalı protein tozu"", ""çikolatalı-protein-tozu"", ""çikolatalıproteintozu"", ""cikolatali-protein-tozu"", ""cikolatali protein tozu"", ""cikolataliproteintozu""]",t,f,16,False
b6ad1e13-216f-40f2-b8ff-605aabb79153,Badem,f,f,Badem,"[""Badem"", ""almond"", ""almonds"", ""çiğ badem"", ""çiğ-badem"", ""çiğbadem"", ""cig-badem"", ""cig badem"", ""cigbadem"", ""kavrulmuş badem"", ""kavrulmuş-badem"", ""kavrulmuşbadem"", ""kavrulmus-badem"", ""kavrulmus badem"", ""kavrulmusbadem"", ""tuzlu badem"", ""tuzlu-badem"", ""tuzlubadem""]",t,f,18,False
bf844426-1add-437f-b728-312b65e6c48c,Ricotta,f,f,Ricotta,"[""Ricotta"", ""ricotta cheese"", ""ricotta-cheese"", ""ricottacheese"", ""ricotta peyniri"", ""ricotta-peyniri"", ""ricottapeyniri""]",t,f,7,False
c41a4718-ee76-4a17-a862-778b525aff88,Mercimek,f,f,Mercimek,"[""Mercimek"", ""lentil"", ""lentils"", ""kırmızı mercimek"", ""kırmızı-mercimek"", ""kırmızımercimek"", ""kirmizi-mercimek"", ""kirmizi mercimek"", ""kirmizimercimek"", ""red lentil"", ""red-lentil"", ""redlentil"", ""red lentils"", ""red-lentils"", ""redlentils"", ""yeşil mercimek"", ""yeşil-mercimek"", ""yeşilmercimek"", ""yesil-mercimek"", ""yesil mercimek"", ""yesilmercimek"", ""green lentil"", ""green-lentil"", ""greenlentil"", ""sarı mercimek"", ""sarı-mercimek"", ""sarımercimek"", ""sari-mercimek"", ""sari mercimek"", ""sarimercimek""]",t,f,30,False
c51da8bf-96a4-44fb-b47e-7161875c7cc6,Chia Tohumu,f,f,Chia Tohumu,"[""Chia Tohumu"", ""chia-tohumu"", ""chiatohumu"", ""chia seed"", ""chia-seed"", ""chiaseed"", ""chia seeds"", ""chia-seeds"", ""chiaseeds"", ""chia""]",t,f,10,False
c5b71ba7-a16f-4d93-9479-be369ecca21f,Sardalya,f,f,Sardalya,"[""Sardalya"", ""sardine"", ""sardines"", ""konserve sardalya"", ""konserve-sardalya"", ""konservesardalya"", ""taze sardalya"", ""taze-sardalya"", ""tazesardalya""]",t,f,9,False
c97cd485-eeae-4de9-8447-6f00d9a107c8,Bulgur,f,f,Bulgur,"[""Bulgur"", ""bulgur wheat"", ""bulgur-wheat"", ""bulgurwheat"", ""bulgur pilavı"", ""bulgur-pilavı"", ""bulgurpilavı"", ""bulgur-pilavi"", ""bulgur pilavi"", ""bulgurpilavi"", ""büyük bulgur"", ""büyük-bulgur"", ""büyükbulgur"", ""buyuk-bulgur"", ""buyuk bulgur"", ""buyukbulgur"", ""köfte bulguru"", ""köfte-bulguru"", ""köftebulguru"", ""kofte-bulguru"", ""kofte bulguru"", ""koftebulguru""]",t,f,22,False
d3473768-6ad4-4e77-bd83-5d50b41a9f8a,Havuç,f,f,Havuç,"[""Havuç"", ""havuc"", ""carrot"", ""carrots"", ""taze havuç"", ""taze-havuç"", ""tazehavuç"", ""taze-havuc"", ""taze havuc"", ""tazehavuc"", ""organik havuç"", ""organik-havuç"", ""organikhavuç"", ""organik-havuc"", ""organik havuc"", ""organikhavuc"", ""bebek havuç"", ""bebek-havuç"", ""bebekhavuç"", ""bebek-havuc"", ""bebek havuc"", ""bebekhavuc""]",t,f,22,False
4afc7549-a5a5-42f5-a838-0ab634bc9c5b,Alabalık,f,f,Alabalık,"[""Alabalık"", ""alabalik"", ""trout"", ""taze alabalık"", ""taze-alabalık"", ""tazealabalık"", ""taze-alabalik"", ""taze alabalik"", ""tazealabalik""]",t,f,9,False
d4541134-784a-4710-a1e8-6718deca7124,Tereyağı,f,f,Tereyağı,"[""Tereyağı"", ""tereyagi"", ""butter"", ""taze tereyağı"", ""taze-tereyağı"", ""tazetereyağı"", ""taze-tereyagi"", ""taze tereyagi"", ""tazetereyagi"", ""tuzsuz tereyağı"", ""tuzsuz-tereyağı"", ""tuzsuztereyağı"", ""tuzsuz-tereyagi"", ""tuzsuz tereyagi"", ""tuzsuztereyagi"", ""salted butter"", ""salted-butter"", ""saltedbutter""]",t,f,18,False
d58364fc-e8b6-4c16-9ef4-bee17a297591,Yulaf Sütü,f,f,Yulaf Sütü,"[""Yulaf Sütü"", ""yulaf-sütü"", ""yulafsütü"", ""yulaf-sutu"", ""yulaf sutu"", ""yulafsutu"", ""oat milk"", ""oat-milk"", ""oatmilk"", ""yulaf bazlı süt"", ""yulaf-bazlı-süt"", ""yulafbazlısüt"", ""yulaf-bazli-sut"", ""yulaf bazli sut"", ""yulafbazlisut""]",t,f,15,False
dd658b47-9314-4372-826c-aa00aba3eaa5,Su,f,f,Su,"[""Su"", ""water"", ""maden suyu"", ""maden-suyu"", ""madensuyu"", ""soda""]",t,f,6,False
df57c33b-ad12-4edd-b30a-526a6b5069e1,Esmer Pirinç,f,f,Esmer Pirinç,"[""Esmer Pirinç"", ""esmer-pirinç"", ""esmerpirinç"", ""esmer-pirinc"", ""esmer pirinc"", ""esmerpirinc"", ""brown rice"", ""brown-rice"", ""brownrice"", ""tam tahıl pirinç"", ""tam-tahıl-pirinç"", ""tamtahılpirinç"", ""tam-tahil-pirinc"", ""tam tahil pirinc"", ""tamtahilpirinc""]",t,f,15,False
e00612d0-867b-494f-a71d-f37c78229291,Ispanak,f,f,Ispanak,"[""Ispanak"", ""ispanak"", ""spinach"", ""baby spinach"", ""baby-spinach"", ""babyspinach"", ""taze ıspanak"", ""taze-ıspanak"", ""tazeıspanak"", ""taze-ispanak"", ""taze ispanak"", ""tazeispanak"", ""bebek ıspanak"", ""bebek-ıspanak"", ""bebekıspanak"", ""bebek-ispanak"", ""bebek ispanak"", ""bebekispanak"", ""dondurulmuş ıspanak"", ""dondurulmuş-ıspanak"", ""dondurulmuşıspanak"", ""dondurulmus-ispanak"", ""dondurulmus ispanak"", ""dondurulmusispanak""]",t,f,24,False
e2653cd5-1e76-4bc3-9bba-0d326188848c,Yulaf Ezmesi,f,f,Yulaf Ezmesi,"[""Yulaf Ezmesi"", ""yulaf-ezmesi"", ""yulafezmesi"", ""oatmeal"", ""rolled oats"", ""rolled-oats"", ""rolledoats"", ""oats"", ""yulaf"", ""oat"", ""instant oatmeal"", ""instant-oatmeal"", ""instantoatmeal""]",t,f,13,False
e3a2e89d-a65e-4c62-b8c2-170a3e721a7e,Kırmızı Biber,f,f,Kırmızı Biber,"[""Kırmızı Biber"", ""kırmızı-biber"", ""kırmızıbiber"", ""kirmizi-biber"", ""kirmizi biber"", ""kirmizibiber"", ""red pepper"", ""red-pepper"", ""redpepper"", ""red bell pepper"", ""red-bell-pepper"", ""redbellpepper"", ""paprika pepper"", ""paprika-pepper"", ""paprikapepper"", ""pul biber"", ""pul-biber"", ""pulbiber"", ""flakes pepper"", ""flakes-pepper"", ""flakespepper"", ""acı biber"", ""acı-biber"", ""acıbiber"", ""aci-biber"", ""aci biber"", ""acibiber"", ""hot pepper"", ""hot-pepper"", ""hotpepper"", ""tatlı kırmızı biber tozu"", ""tatlı-kırmızı-biber-tozu"", ""tatlıkırmızıbibertozu"", ""tatli-kirmizi-biber-tozu"", ""tatli kirmizi biber tozu"", ""tatlikirmizibibertozu""]",t,f,36,False
eaf90383-29da-45a1-919e-4b2738db722f,Kaju,f,f,Kaju,"[""Kaju"", ""cashew"", ""cashews"", ""çiğ kaju"", ""çiğ-kaju"", ""çiğkaju"", ""cig-kaju"", ""cig kaju"", ""cigkaju"", ""tuzlu kaju"", ""tuzlu-kaju"", ""tuzlukaju""]",t,f,12,False
ecd17cf8-e0aa-460e-8bd9-f9fc8f32e04f,Mısır,f,f,Mısır,"[""Mısır"", ""misir"", ""corn"", ""maize"", ""tatlı mısır"", ""tatlı-mısır"", ""tatlımısır"", ""tatli-misir"", ""tatli misir"", ""tatlimisir"", ""konserve mısır"", ""konserve-mısır"", ""konservemısır"", ""konserve-misir"", ""konserve misir"", ""konservemisir"", ""dondurulmuş mısır"", ""dondurulmuş-mısır"", ""dondurulmuşmısır"", ""dondurulmus-misir"", ""dondurulmus misir"", ""dondurulmusmisir""]",t,f,22,False
f0e51456-9403-46f8-9654-64109c592d67,Hindistan Cevizi Sütü,f,f,Hindistan Cevizi Sütü,"[""Hindistan Cevizi Sütü"", ""hindistan-cevizi-sütü"", ""hindistancevizisütü"", ""hindistan-cevizi-sutu"", ""hindistan cevizi sutu"", ""hindistancevizisutu"", ""coconut milk"", ""coconut-milk"", ""coconutmilk"", ""hindistan cevizi kremi"", ""hindistan-cevizi-kremi"", ""hindistancevizikremi""]",t,f,12,False
f4adf89c-f30b-4fb9-ac43-a2ea2e60d65a,Dana Eti,f,f,Dana Eti,"[""Dana Eti"", ""dana-eti"", ""danaeti"", ""beef"", ""beef meat"", ""beef-meat"", ""beefmeat"", ""bonfile"", ""tenderloin"", ""biftek"", ""steak"", ""kuşbaşı dana"", ""kuşbaşı-dana"", ""kuşbaşıdana"", ""kusbasi-dana"", ""kusbasi dana"", ""kusbasidana""]",t,f,17,False
f679a0cd-7f1b-49d2-b3bd-3c37c8e8fa1b,Tam Buğday Ekmeği,f,f,Tam Buğday Ekmeği,"[""Tam Buğday Ekmeği"", ""tam-buğday-ekmeği"", ""tambuğdayekmeği"", ""tam-bugday-ekmegi"", ""tam bugday ekmegi"", ""tambugdayekmegi"", ""whole wheat bread"", ""whole-wheat-bread"", ""wholewheatbread"", ""wholegrain bread"", ""wholegrain-bread"", ""wholegrainbread"", ""whole grain bread"", ""whole-grain-bread"", ""tam tahıl ekmek"", ""tam-tahıl-ekmek"", ""tamtahılekmek"", ""tam-tahil-ekmek"", ""tam tahil ekmek"", ""tamtahilekmek"", ""esmer ekmek"", ""esmer-ekmek"", ""esmerekmek"", ""brown bread"", ""brown-bread"", ""brownbread"", ""kepekli ekmek"", ""kepekli-ekmek"", ""kepekliekmek""]",t,f,29,False
fa6a5ed9-3b48-408a-a9df-6e3aff5b54cd,Somon,f,f,Somon,"[""Somon"", ""salmon"", ""taze somon"", ""taze-somon"", ""tazesomon"", ""dondurulmuş somon"", ""dondurulmuş-somon"", ""dondurulmuşsomon"", ""dondurulmus-somon"", ""dondurulmus somon"", ""dondurulmussomon"", ""atlantik somonu"", ""atlantik-somonu"", ""atlantiksomonu""]",t,f,14,False
316dd35b-3b55-41e1-9b94-9eab6b0fdcd8,Zeytin,f,f,Zeytin,"[""Zeytin"", ""olive"", ""olives"", ""siyah zeytin"", ""siyah-zeytin"", ""siyahzeytin"", ""black olive"", ""black-olive"", ""blackolive"", ""yeşil zeytin"", ""yeşil-zeytin"", ""yeşilzeytin"", ""yesil-zeytin"", ""yesil zeytin"", ""yesilzeytin"", ""green olive"", ""green-olive"", ""greenolive"", ""sofralık zeytin"", ""sofralık-zeytin"", ""sofralıkzeytin"", ""sofralik-zeytin"", ""sofralik zeytin"", ""sofralikzeytin""]",t,f,24,False
846a68ee-3854-497c-8dcf-eca45a557467,Marul,f,f,Marul,"[""Marul"", ""lettuce"", ""romaine lettuce"", ""romaine-lettuce"", ""romainelettuce"", ""iceberg lettuce"", ""iceberg-lettuce"", ""iceberglettuce"", ""yeşil marul"", ""yeşil-marul"", ""yeşilmarul"", ""yesil-marul"", ""yesil marul"", ""yesilmarul"", ""green lettuce"", ""green-lettuce"", ""greenlettuce"", ""kıvırcık marul"", ""kıvırcık-marul"", ""kıvırcıkmarul"", ""kivircik-marul"", ""kivircik marul"", ""kivircikmarul"", ""iceberg marul"", ""iceberg-marul"", ""icebergmarul""]",t,f,26,False
5879dcd5-b6ee-4bca-b512-fce4b96ae959,Ananas,f,f,Ananas,"[""Ananas"", ""pineapple"", ""taze ananas"", ""taze-ananas"", ""tazeananas""]",t,f,5,False
ee000001-0000-0000-0000-000000000000,Yoğurt,f,f,Yoğurt,"[""Yoğurt"", ""yogurt"", ""yoghurt"", ""plain yogurt"", ""plain-yogurt"", ""plainyogurt"", ""sade yoğurt"", ""sade-yoğurt"", ""sadeyoğurt"", ""sade-yogurt"", ""sade yogurt"", ""sadeyogurt""]",t,f,12,False
ee000002-0000-0000-0000-000000000000,Süzme Yoğurt,f,f,Süzme Yoğurt,"[""Süzme Yoğurt"", ""süzme-yoğurt"", ""süzmeyoğurt"", ""suzme-yogurt"", ""suzme yogurt"", ""suzmeyogurt"", ""strained yogurt"", ""strained-yogurt"", ""strainedyogurt"", ""strained yoghurt"", ""strained-yoghurt"", ""strainedyoghurt"", ""greek yogurt"", ""greek-yogurt"", ""greekyogurt"", ""greek yoghurt"", ""greek-yoghurt"", ""greekyoghurt"", ""suzme yoğurt"", ""suzme-yoğurt"", ""suzmeyoğurt"", ""labne"", ""thick yogurt"", ""thick-yogurt"", ""thickyogurt"", ""koyu yoğurt"", ""koyu-yoğurt"", ""koyuyoğurt"", ""koyu-yogurt"", ""koyu yogurt"", ""koyuyogurt"", ""süzme yogurt"", ""süzme-yogurt"", ""süzmeyogurt""]",t,f,34,False
ee000003-0000-0000-0000-000000000000,Kefir,f,f,Kefir,"[""Kefir"", ""kefir sütü"", ""kefir-sütü"", ""kefirsütü"", ""kefir-sutu"", ""kefir sutu"", ""kefirsutu"", ""kefir milk"", ""kefir-milk"", ""kefirmilk"", ""kefer""]",t,f,11,False
ee000004-0000-0000-0000-000000000000,Süt,f,f,Süt,"[""Süt"", ""sut"", ""milk"", ""whole milk"", ""whole-milk"", ""wholemilk"", ""tam yağlı süt"", ""tam-yağlı-süt"", ""tamyağlısüt"", ""tam-yagli-sut"", ""tam yagli sut"", ""tamyaglisut"", ""inek sütü"", ""inek-sütü"", ""ineksütü"", ""inek-sutu"", ""inek sutu"", ""ineksutu""]",t,f,18,False
ee000005-0000-0000-0000-000000000000,Lor Peyniri,f,f,Lor Peyniri,"[""Lor Peyniri"", ""lor-peyniri"", ""lorpeyniri"", ""curd cheese"", ""curd-cheese"", ""curdcheese"", ""ricotta-like cheese"", ""ricotta-like-cheese"", ""ricotta-likecheese"", ""lor"", ""curd"", ""lor peynir"", ""lor-peynir"", ""lorpeynir"", ""ricotta"", ""ricotta cheese"", ""ricotta-cheese"", ""ricottacheese"", ""taze peynir"", ""taze-peynir"", ""tazepeynir"", ""çökelek"", ""cokelek"", ""cottage cheese"", ""cottage-cheese"", ""cottagecheese""]",t,f,26,False
ee000006-0000-0000-0000-000000000000,Beyaz Peynir,f,f,Beyaz Peynir,"[""Beyaz Peynir"", ""beyaz-peynir"", ""beyazpeynir"", ""white cheese"", ""white-cheese"", ""whitecheese"", ""feta"", ""feta cheese"", ""feta-cheese"", ""fetacheese"", ""taze beyaz peynir"", ""taze-beyaz-peynir"", ""tazebeyazpeynir"", ""tulum benzeri"", ""tulum-benzeri"", ""tulumbenzeri""]",t,f,16,False
ee000007-0000-0000-0000-000000000000,Kaşar Peyniri,f,f,Kaşar Peyniri,"[""Kaşar Peyniri"", ""kaşar-peyniri"", ""kaşarpeyniri"", ""kasar-peyniri"", ""kasar peyniri"", ""kasarpeyniri"", ""kasar cheese"", ""kasar-cheese"", ""kasarcheese"", ""yellow cheese"", ""yellow-cheese"", ""yellowcheese"", ""kashar cheese"", ""kashar-cheese"", ""kasharcheese"", ""kasseri cheese"", ""kasseri-cheese"", ""kassericheese"", ""kaşar"", ""kasar"", ""kaşar peynir"", ""kaşar-peynir"", ""kaşarpeynir"", ""kasar-peynir"", ""kasar peynir"", ""kasarpeynir"", ""sarı peynir"", ""sarı-peynir"", ""sarıpeynir"", ""sari-peynir"", ""sari peynir"", ""saripeynir"", ""dilimli peynir"", ""dilimli-peynir"", ""dilimlipeynir""]",t,f,35,False
ee000008-0000-0000-0000-000000000000,Tulum Peyniri,f,f,Tulum Peyniri,"[""Tulum Peyniri"", ""tulum-peyniri"", ""tulumpeyniri"", ""tulum cheese"", ""tulum-cheese"", ""tulumcheese"", ""tulum"", ""tulum peynir"", ""tulum-peynir"", ""tulumpeynir"", ""koyun peyniri"", ""koyun-peyniri"", ""koyunpeyniri""]",t,f,13,False
ee000009-0000-0000-0000-000000000000,Tereyağı,f,f,Tereyağı,"[""Tereyağı"", ""tereyagi"", ""butter"", ""margarin"", ""yağ"", ""yag""]",t,f,6,False
ee00000a-0000-0000-0000-000000000000,Krema,f,f,Krema,"[""Krema"", ""cream"", ""çiğ krema"", ""çiğ-krema"", ""çiğkrema"", ""cig-krema"", ""cig krema"", ""cigkrema"", ""whipping cream"", ""whipping-cream"", ""whippingcream"", ""heavy cream"", ""heavy-cream"", ""heavycream""]",t,f,14,False
ee00000b-0000-0000-0000-000000000000,Domates,f,f,Domates,"[""Domates"", ""tomato"", ""tomatoes"", ""tomat"", ""kiraz domates"", ""kiraz-domates"", ""kirazdomates"", ""salça"", ""salca""]",t,f,9,False
ee00000c-0000-0000-0000-000000000000,Salatalık,f,f,Salatalık,"[""Salatalık"", ""salatalik"", ""cucumber"", ""cucumbers"", ""hıyar"", ""hiyar""]",t,f,6,False
ee00000d-0000-0000-0000-000000000000,Biber,f,f,Biber,"[""Biber"", ""pepper"", ""green pepper"", ""green-pepper"", ""greenpepper"", ""bell pepper"", ""bell-pepper"", ""bellpepper"", ""yeşil biber"", ""yeşil-biber"", ""yeşilbiber"", ""yesil-biber"", ""yesil biber"", ""yesilbiber"", ""capsicum"", ""dolmalık biber"", ""dolmalık-biber"", ""dolmalıkbiber"", ""dolmalik-biber"", ""dolmalik biber"", ""dolmalikbiber"", ""sivri biber"", ""sivri-biber"", ""sivribiber"", ""long pepper"", ""long-pepper"", ""longpepper""]",t,f,27,False
9828e019-139f-48cb-89d7-693ae0b873cc,Anason,f,f,Anason,"[""Anason"", ""anise"", ""taze anason"", ""taze-anason"", ""tazeanason""]",t,t,5,False
